date,failure_rate
2017-03-01,0.0121492599
2017-04-01,0.003870394749
2017-05-01,0.003663183612
2017-06-01,0.005165235185
2017-07-01,0.009894828383
2017-08-01,0.007890665615
2017-09-01,0.004791343787
2017-10-01,0.01028473329
2017-11-01,0.01609290739
2017-12-01,0.005649747415
2018-01-01,0.01243159296
2018-02-01,0.006792143576
2018-03-01,0.008645337405
2018-04-01,0.002100906821
2018-05-01,0.01588722903
2018-06-01,0.005892552177
2018-07-01,0.02007351507
2018-08-01,0.001314951208
2018-09-01,0.01102042856
2018-10-01,0.007728609809
2018-11-01,0.009268689759
2018-12-01,0.02106629402
2019-01-01,0.01293179777
2019-02-01,0.005582032659
2019-03-01,0.01400135082
2019-04-01,0.00532877953
2019-05-01,0.01265483377
2019-06-01,0.008728165139
2019-07-01,0.01493710131
2019-08-01,0.005845115518
2019-09-01,0.01618100153
2019-10-01,0.003405368101
2019-11-01,0.006453402722
2019-12-01,0.00951969697
2020-01-01,0.01256718707
2020-02-01,0.01147930707
2020-03-01,0.008235041664
2020-04-01,0.007358162558
2020-05-01,0.004167114778
2020-06-01,0.01621766674
2020-07-01,0.005750259427
2020-08-01,0.01344534398
2020-09-01,0.007630107631
2020-10-01,0.00860028527
2020-11-01,0.01206927962
2020-12-01,0.00923060373
2021-01-01,0.01498574551
2021-02-01,0.01844256401
2021-03-01,0.008504041135
2021-04-01,0.001756258632
2021-05-01,0.006953030138
2021-06-01,0.01257120335
2021-07-01,0.007330833856
2021-08-01,0.008453956896
2021-09-01,-0.003616549617
2021-10-01,0.004414897512
2021-11-01,0.007317711593
2021-12-01,0.00551263181
2015-01-01,0.01251787982
2015-02-01,0.009765756538
2015-03-01,0.01154845469
2015-04-01,0.01032275607
2015-05-01,0.009397799123
2015-06-01,0.004558172463
2015-07-01,0.006776624447
2015-08-01,0.01915550087
2015-09-01,0.01630054488
2015-10-01,0.01580771855
2015-11-01,0.01345175377
2015-12-01,0.01245085924
2016-01-01,0.007211511877
2016-02-01,0.008155192117
2016-03-01,0.009464783026
2016-04-01,-0.001123631149
2016-05-01,0.01776172442
2016-06-01,0.008404581034
2016-07-01,0.009701428611
2016-08-01,0.01454115029
2016-09-01,0.01404587985
2016-10-01,0.0031496013
2016-11-01,0.01468843815
2016-12-01,0.01535545725
2017-01-01,0.01283206451
2017-02-01,0.01169146687
2017-03-01,0.01654848387
2017-04-01,0.0145627431
2017-05-01,0.006128025468
2017-06-01,0.008346571301
2017-07-01,0.02263998665
2017-08-01,0.0037542105
2017-09-01,0.01287125556
2017-10-01,0.01717073966
2017-11-01,0.01909781713
2017-12-01,0.003366153786
2018-01-01,0.01561708831
2018-02-01,7.27E-05
2018-03-01,0.009841373303
2018-04-01,0.01187721376
2018-05-01,0.01032861396
2018-06-01,0.009456426194
2018-07-01,0.001568528898
2018-08-01,-0.0003736769579
2018-09-01,0.01301674702
2018-10-01,0.009014009084
2018-11-01,0.01764015809
2018-12-01,0.004350618314
2019-01-01,0.01206432104
2019-02-01,0.01185393922
2019-03-01,0.01823866963
2019-04-01,0.008734523572
2019-05-01,-0.0005058489479
2019-06-01,0.003908315145
2019-07-01,0.01649970563
2019-08-01,0.01055302392
2019-09-01,0.002765359795
2019-10-01,0.01023786289
2019-11-01,0.004270104104
2019-12-01,0.008502992971
2020-01-01,0.00820231857
2020-02-01,0.004017656897
2020-03-01,0.01411694932
2020-04-01,0.01321005159
2020-05-01,0.007734845096
2020-06-01,0.01802559203
2020-07-01,0.002139504527
2020-08-01,0.00746862167
2020-09-01,0.0143226782
2020-10-01,0.01399892912
2020-11-01,0.006598619476
2020-12-01,0.01259131356
2021-01-01,0.01570607456
2021-02-01,0.009134499918
2021-03-01,0.00585257058
2021-04-01,0.01425726786
2021-05-01,0.008955768328
2021-06-01,0.01393624144
2021-07-01,0.01055566735
2021-08-01,0.005475475904
2021-09-01,0.002772512431
2021-10-01,0.01320495851
2021-11-01,0.01516163808
2021-12-01,0.004094883517
2015-01-01,0.0149805794
2015-02-01,0.01556923258
2015-03-01,0.005894873321
2015-04-01,0.01199997253
2015-05-01,0.00267632957
2015-06-01,0.009592768048
2015-07-01,0.0123310784
2015-08-01,0.007589969572
2015-09-01,0.01646514086
2015-10-01,0.0203360947
2015-11-01,0.007010235444
2015-12-01,0.01302632393
2016-01-01,0.01498753489
2016-02-01,0.00767050402
2016-03-01,0.01956929498
2016-04-01,0.004943141267
2016-05-01,0.01059189793
2016-06-01,0.006890965799
2016-07-01,0.007839821032
2016-08-01,0.009096593521
2016-09-01,0.002512578752
2016-10-01,0.01205623015
2016-11-01,0.003624808623
2016-12-01,0.01521973064
2017-01-01,0.0007942870781
2017-02-01,0.01131279478
2017-03-01,0.0118670737
2017-04-01,0.008922883903
2017-05-01,0.009547296767
2017-06-01,0.007796157861
2017-07-01,0.02004835715
2017-08-01,0.01676105071
2017-09-01,0.004523400064
2017-10-01,0.006309616032
2017-11-01,0.009084279103
2017-12-01,0.008219573267
2018-01-01,0.01400047148
2018-02-01,0.004976157201
2018-03-01,0.01423367711
2018-04-01,0.009394209711
2018-05-01,0.0009150421225
2018-06-01,0.01097108689
2018-07-01,0.004936586141
2018-08-01,0.001819832228
2018-09-01,0.004613838832
2018-10-01,0.005310442055
2018-11-01,0.00507258809
2018-12-01,0.005677377585
2019-01-01,0.01127019293
2019-02-01,0.00609393952
2019-03-01,0.005417114413
2019-04-01,0.008207452424
2019-05-01,0.006409476148
2019-06-01,0.005575010859
2019-07-01,0.01418099526
2019-08-01,0.01596240819
2019-09-01,0.01671699206
2019-10-01,0.01567888061
2019-11-01,0.003292681623
2019-12-01,0.006982893201
2020-01-01,0.005447926695
2020-02-01,0.006513058353
2020-03-01,0.004707042485
2020-04-01,0.004957209453
2020-05-01,0.01029503607
2020-06-01,0.01492462379
2020-07-01,0.002815649401
2020-08-01,0.008373392436
2020-09-01,0.008616569224
2020-10-01,0.009256729904
2020-11-01,-0.0006149228845
2020-12-01,0.009770209351
2021-01-01,0.01636187802
2021-02-01,0.01206735483
2021-03-01,0.01520967341
2021-04-01,0.0105985914
2021-05-01,0.01428455539
2021-06-01,0.01330098767
2021-07-01,0.01862512308
2021-08-01,0.00648670421
2021-09-01,0.006722828321
2021-10-01,0.01271419876
2021-11-01,0.01188701289
2021-12-01,0.01323601778
2015-01-01,0.003092570476
2015-02-01,0.01063497608
2015-03-01,0.0105988608
2015-04-01,0.009328953329
2015-05-01,0.01532876756
2015-06-01,0.01517056908
2015-07-01,-7.07E-05
2015-08-01,0.01310953154
2015-09-01,0.01566466215
2015-10-01,0.01399929503
2015-11-01,-0.002447274215
2015-12-01,0.0131705995
2016-01-01,0.01092716024
2016-02-01,0.0003540429938
2016-03-01,0.007188821079
2016-04-01,0.01719681718
2016-05-01,0.01295507358
2016-06-01,0.004895609572
2016-07-01,0.009287304742
2016-08-01,0.003152887343
2016-09-01,0.01385985734
2016-10-01,0.008731906315
2016-11-01,0.007242655071
2016-12-01,0.01264621786
2017-01-01,9.47E-05
2017-02-01,-0.0005224373735
2017-03-01,0.01849498511
2017-04-01,0.01354525516
2017-05-01,0.002091983252
2017-06-01,0.01554023591
2017-07-01,0.009747647802
2017-08-01,0.008704234494
2017-09-01,-0.00230913748
2017-10-01,0.005708897213
2017-11-01,0.008076216728
2017-12-01,0.01354270509
2018-01-01,0.008697564619
2018-02-01,0.01382091575
2018-03-01,0.01290582587
2018-04-01,0.009080410839
2018-05-01,0.01445735273
2018-06-01,0.01782354157
2018-07-01,0.01463489631
2018-08-01,0.01619460261
2018-09-01,0.01010037058
2018-10-01,0.006739011267
2018-11-01,0.0143824203
2018-12-01,0.009950107632
2019-01-01,0.00686991101
2019-02-01,0.01179073734
2019-03-01,0.005477356919
2019-04-01,0.004130290788
2019-05-01,0.01756048199
2019-06-01,0.01394925154
2019-07-01,-0.00131816292
2019-08-01,0.01236316975
2019-09-01,0.007314856875
2019-10-01,0.01198428929
2019-11-01,0.008304985615
2019-12-01,0.01048460997
2020-01-01,0.01245488104
2020-02-01,0.01246171887
2020-03-01,-0.00360511621
2020-04-01,0.01170092849
2020-05-01,0.008018456109
2020-06-01,0.007731253446
2020-07-01,0.008221650545
2020-08-01,0.01243760996
2020-09-01,0.01780376025
2020-10-01,0.01257396597
2020-11-01,0.01083367732
2020-12-01,0.01272294681
2021-01-01,0.01423286163
2021-02-01,0.003299702973
2021-03-01,0.0152427924
2021-04-01,0.01516195138
2021-05-01,0.005861003678
2021-06-01,0.01216627054
2021-07-01,0.01986078159
2021-08-01,0.01276472483
2021-09-01,0.01544049629
2021-10-01,0.002740693635
2021-11-01,0.01558767491
2021-12-01,0.007592283134
2015-01-01,0.0005856765038
2015-02-01,0.003780357415
2015-03-01,0.005982398355
2015-04-01,0.006036622067
2015-05-01,0.01236249119
2015-06-01,0.009985899559
2015-07-01,0.008001507246
2015-08-01,0.003015489123
2015-09-01,0.005142690674
2015-10-01,0.004887324872
2015-11-01,0.01017190702
2015-12-01,0.009140500665
2016-01-01,0.01135863
2016-02-01,0.005993008212
2016-03-01,0.005157367256
2016-04-01,0.005198043095
2016-05-01,0.01384227055
2016-06-01,0.01314141789
2016-07-01,0.004501919314
2016-08-01,0.01185423047
2016-09-01,0.008344804931
2016-10-01,0.01141441067
2016-11-01,0.01723379195
2016-12-01,0.01255415406
2017-01-01,0.001818913277
2017-02-01,0.008204496567
2017-03-01,0.009052926653
2017-04-01,0.01237056393
2017-05-01,0.01549546964
2017-06-01,0.01795661623
2017-07-01,0.01774926059
2017-08-01,0.004679898281
2017-09-01,0.01119159564
2017-10-01,0.007374849462
2017-11-01,0.008808436429
2017-12-01,0.009257884144
2018-01-01,0.0156466495
2018-02-01,0.01139636956
2018-03-01,0.02085656454
2018-04-01,0.008969259294
2018-05-01,0.001791400669
2018-06-01,0.0129858602
2018-07-01,0.01370330766
2018-08-01,0.01289972817
2018-09-01,0.003481610214
2018-10-01,0.01005677797
2018-11-01,0.008463327976
2018-12-01,0.01296367495
2019-01-01,0.006699921439
2019-02-01,0.00388018234
2019-03-01,0.0170981283
2019-04-01,0.01782384882
2019-05-01,-7.72E-05
2019-06-01,0.01479918557
2019-07-01,0.007093742357
2019-08-01,0.007201117614
2019-09-01,0.007702813122
2019-10-01,0.01895610174
2019-11-01,0.01132801957
2019-12-01,0.007677726955
2020-01-01,0.00528296642
2020-02-01,0.006715288113
2020-03-01,0.009159177202
2020-04-01,0.01214058507
2020-05-01,0.006528050148
2020-06-01,0.004221055556
2020-07-01,0.01500663341
2020-08-01,0.01871555049
2020-09-01,0.001295342752
2020-10-01,0.002213891665
2020-11-01,0.007100722493
2020-12-01,0.01537785044
2021-01-01,0.00209613165
2021-02-01,0.007237708239
2021-03-01,0.005468077748
2021-04-01,0.008154488389
2021-05-01,0.004479576625
2021-06-01,0.009888969665
2021-07-01,0.007299041626
2021-08-01,0.00685766213
2021-09-01,0.009345910348
2021-10-01,0.01554161996
2021-11-01,0.008047739105
2021-12-01,0.009331359373
2015-01-01,0.006242149622
2015-02-01,0.001386039059
2015-03-01,0.00528392388
2015-04-01,0.0158290842
2015-05-01,0.0118041136
2015-06-01,0.01058742973
2015-07-01,0.01748032441
2015-08-01,0.004502353907
2015-09-01,0.00799235224
2015-10-01,0.009944867657
2015-11-01,0.0129772385
2015-12-01,0.0163667759
2016-01-01,0.01110253945
2016-02-01,0.01600200694
2016-03-01,0.01057032396
2016-04-01,0.01391177495
2016-05-01,0.003639617729
2016-06-01,0.01222038132
2016-07-01,0.006808298712
2016-08-01,0.01329607354
2016-09-01,0.009076089679
2016-10-01,0.01383649149
2016-11-01,0.007035126417
2016-12-01,0.01336465394
2017-01-01,0.01102208288
2017-02-01,0.0122556975
2017-03-01,0.001870731297
2017-04-01,0.01979734105
2017-05-01,0.009384246928
2017-06-01,0.01121789687
2017-07-01,0.007342202743
2017-08-01,0.009991771042
2017-09-01,0.003051669373
2017-10-01,0.0008706925675
2017-11-01,0.01480563111
2017-12-01,0.008602408207
2018-01-01,0.005760063271
2018-02-01,0.009319557226
2018-03-01,0.01513891331
2018-04-01,0.0008149891167
2018-05-01,0.001472664541
2018-06-01,0.003756265895
2018-07-01,0.02153668082
2018-08-01,0.01224291191
2018-09-01,0.01702449115
2018-10-01,0.00865159967
2018-11-01,0.008387367202
2018-12-01,0.01154613124
2019-01-01,0.00860290404
2019-02-01,0.008901668621
2019-03-01,0.007160799365
2019-04-01,0.009893047006
2019-05-01,0.01301076258
2019-06-01,0.01149789018
2019-07-01,0.004810012453
2019-08-01,0.006713192671
2019-09-01,0.0149077034
2019-10-01,0.009090465736
2019-11-01,0.0102018054
2019-12-01,0.01886784147
2020-01-01,0.01167519998
2020-02-01,0.01615884241
2020-03-01,0.01357878592
2020-04-01,0.009471742255
2020-05-01,0.01063951146
2020-06-01,0.009376123611
2020-07-01,0.01471731757
2020-08-01,0.01087977758
2020-09-01,0.01032286386
2020-10-01,0.0180488791
2020-11-01,0.01094151142
2020-12-01,0.01139604476
2021-01-01,0.006231613455
2021-02-01,0.0114132779
2021-03-01,0.009751037851
2021-04-01,0.004568484365
2021-05-01,0.005328760917
2021-06-01,0.01168526832
2021-07-01,0.01259242482
2021-08-01,0.0073477519
2021-09-01,0.01094101719
2021-10-01,0.001294168825
2021-11-01,0.00264613899
2021-12-01,0.004729248335
2015-01-01,0.007072176318
2015-02-01,0.0123744471
2015-03-01,0.01588311409
2015-04-01,0.01322781737
2015-05-01,0.009746826162
2015-06-01,0.00402027797
2015-07-01,0.0169129319
2015-08-01,0.004461756897
2015-09-01,0.01213605469
2015-10-01,0.01752472121
2015-11-01,0.01327279336
2015-12-01,0.01048097522
2016-01-01,0.01065047403
2016-02-01,0.0140338075
2016-03-01,0.008581566061
2016-04-01,0.01921756047
2016-05-01,0.01212079754
2016-06-01,0.01457000838
2016-07-01,0.002364609108
2016-08-01,0.01201544454
2016-09-01,0.01144300962
2016-10-01,0.01050410922
2016-11-01,0.007465032222
2016-12-01,0.01091753238
2017-01-01,-0.001850057252
2017-02-01,0.01111227269
2017-03-01,0.009711245223
2017-04-01,0.004650029052
2017-05-01,0.01783519156
2017-06-01,0.0136380786
2017-07-01,0.01327777874
2017-08-01,0.013833152
2017-09-01,0.009553525814
2017-10-01,0.006523770389
2017-11-01,0.001843862671
2017-12-01,0.004860590099
2018-01-01,0.01876247231
2018-02-01,0.01487922857
2018-03-01,0.01231803414
2018-04-01,0.01118892504
2018-05-01,0.01131902171
2018-06-01,-0.001552877669
2018-07-01,0.000534346729
2018-08-01,0.01154659977
2018-09-01,0.004601077815
2018-10-01,0.01275487085
2018-11-01,0.01941155492
2018-12-01,0.0167452332
2019-01-01,0.01110346922
2019-02-01,0.01191346
2019-03-01,0.01172663546
2019-04-01,0.00539841495
2019-05-01,0.011187386
2019-06-01,0.003277186405
2019-07-01,0.01629841662
2019-08-01,0.000379912555
2019-09-01,0.005371073369
2019-10-01,0.009510045373
2019-11-01,0.01687523742
2019-12-01,0.003701106067
2020-01-01,0.01057557323
2020-02-01,0.006208487207
2020-03-01,0.01744846192
2020-04-01,0.008325511042
2020-05-01,0.009159284191
2020-06-01,0.008448443814
2020-07-01,0.008241216363
2020-08-01,0.008022324426
2020-09-01,0.01381868164
2020-10-01,0.008814552026
2020-11-01,0.01143901562
2020-12-01,0.01630213804
2021-01-01,0.007255952363
2021-02-01,0.01237427409
2021-03-01,0.01106308496
2021-04-01,0.0168687974
2021-05-01,0.007327495678
2021-06-01,0.01524679245
2021-07-01,0.008045522451
2021-08-01,0.01683207797
2021-09-01,0.01191036387
2021-10-01,0.0005150931927
2021-11-01,0.005386119805
2021-12-01,0.01588230944
2015-01-01,0.003878403854
2015-02-01,0.01940828458
2015-03-01,0.008727912335
2015-04-01,0.007542822323
2015-05-01,0.0153197403
2015-06-01,0.01505332576
2015-07-01,0.0226861411
2015-08-01,0.003567392808
2015-09-01,0.01471511588
2015-10-01,0.01205408973
2015-11-01,0.009671005519
2015-12-01,-0.003609535927
2016-01-01,0.0115184308
2016-02-01,0.008393188885
2016-03-01,0.008131185928
2016-04-01,0.007131138739
2016-05-01,0.01636387047
2016-06-01,0.01566907609
2016-07-01,0.01242542192
2016-08-01,0.01398189488
2016-09-01,0.008438269227
2016-10-01,0.0158099053
2016-11-01,0.01413296883
2016-12-01,0.01214205528
2017-01-01,0.0155486155
2017-02-01,0.01111032639
2017-03-01,0.01159463706
2017-04-01,0.01389749415
2017-05-01,0.009261802156
2017-06-01,0.007362300973
2017-07-01,0.007945501323
2017-08-01,0.01066050161
2017-09-01,0.00699617618
2017-10-01,0.006833593084
2017-11-01,0.008392312066
2017-12-01,0.00828711655
2018-01-01,0.0101092481
2018-02-01,0.01565076163
2018-03-01,0.004874432872
2018-04-01,0.003886544856
2018-05-01,0.01089524151
2018-06-01,0.00953188228
2018-07-01,0.001800118601
2018-08-01,0.0100296743
2018-09-01,0.02137175784
2018-10-01,-0.004023757105
2018-11-01,0.0104077332
2018-12-01,0.01034013808
2019-01-01,0.01008919945
2019-02-01,0.004933813879
2019-03-01,0.01094434284
2019-04-01,0.01606682175
2019-05-01,0.01498363733
2019-06-01,0.02024084955
2019-07-01,0.01650868955
2019-08-01,0.002158224073
2019-09-01,0.01074455599
2019-10-01,0.00897569292
2019-11-01,0.009847016373
2019-12-01,0.01135191983
2020-01-01,0.008776932089
2020-02-01,0.001305671668
2020-03-01,0.01767022618
2020-04-01,0.01618488488
2020-05-01,0.006303970203
2020-06-01,0.006388178275
2020-07-01,0.01014259192
2020-08-01,0.01706220835
2020-09-01,0.01144656788
2020-10-01,0.0115753334
2020-11-01,0.008034984808
2020-12-01,0.01372117882
2021-01-01,0.01638166531
2021-02-01,0.01855952121
2021-03-01,0.0070450732
2021-04-01,0.003354545245
2021-05-01,0.001719547074
2021-06-01,0.00689212628
2021-07-01,0.01336371422
2021-08-01,0.01329461452
2021-09-01,0.01957873923
2021-10-01,0.007140745267
2021-11-01,0.004724703676
2021-12-01,0.01091323327
2015-01-01,0.0120828427
2015-02-01,0.01284602493
2015-03-01,0.01030952149
2015-04-01,0.009749665224
2015-05-01,0.009312330231
2015-06-01,0.02042722943
2015-07-01,0.007201455673
2015-08-01,0.01449989453
2015-09-01,0.01199345344
2015-10-01,0.009750422609
2015-11-01,0.01408761144
2015-12-01,0.007715711329
2016-01-01,0.01031742415
2016-02-01,0.004874809942
2016-03-01,0.01146167092
2016-04-01,0.01489804653
2016-05-01,0.006840268934
2016-06-01,0.01428579537
2016-07-01,0.01873031185
2016-08-01,0.01347973483
2016-09-01,0.004555180722
2016-10-01,0.007606301614
2016-11-01,0.0183858848
2016-12-01,0.01212914761
2017-01-01,0.01329513106
2017-02-01,0.008425706757
2017-03-01,0.001695428448
2017-04-01,0.01721306179
2017-05-01,0.01481801802
2017-06-01,0.01244110982
2017-07-01,0.006991699951
2017-08-01,0.01190263316
2017-09-01,0.01271799993
2017-10-01,0.007667964827
2017-11-01,0.01590744397
2017-12-01,0.005891149657
2018-01-01,0.01374652282
2018-02-01,0.002966859693
2018-03-01,0.0003408964032
2018-04-01,-0.001527861311
2018-05-01,0.01541709001
2018-06-01,0.008822469521
2018-07-01,0.007729143433
2018-08-01,0.01100807773
2018-09-01,0.009379314443
2018-10-01,0.008603319774
2018-11-01,0.01164360849
2018-12-01,0.002285194702
2019-01-01,0.009150896629
2019-02-01,0.01502888928
2019-03-01,0.00826164799
2019-04-01,0.008839385194
2019-05-01,0.01347882381
2019-06-01,0.004056609359
2019-07-01,0.01059466115
2019-08-01,0.006115459239
2019-09-01,0.01125497356
2019-10-01,0.0096835764
2019-11-01,0.004718277573
2019-12-01,0.01917965884
2020-01-01,0.009735966772
2020-02-01,0.0168823668
2020-03-01,0.01133470959
2020-04-01,0.009458523973
2020-05-01,0.01278907192
2020-06-01,0.005602025953
2020-07-01,0.01470232613
2020-08-01,0.01538636294
2020-09-01,0.01453322661
2020-10-01,0.01005450948
2020-11-01,0.0211691471
2020-12-01,0.01449415187
2021-01-01,0.009031175394
2021-02-01,0.01244442033
2021-03-01,0.00890442388
2021-04-01,-0.00552945666
2021-05-01,0.002288830557
2021-06-01,0.01721160249
2021-07-01,0.01287286115
2021-08-01,0.003576806709
2021-09-01,0.01425520729
2021-10-01,0.005246934977
2021-11-01,0.01633722361
2021-12-01,0.005798451321
2015-01-01,0.007226081862
2015-02-01,0.01503878844
2015-03-01,0.01239104409
2015-04-01,0.01609791304
2015-05-01,0.01387681592
2015-06-01,0.003335433187
2015-07-01,0.01113351729
2015-08-01,0.01352915051
2015-09-01,0.009363960316
2015-10-01,0.0115214591
2015-11-01,0.01374006548
2015-12-01,0.00666276574
2016-01-01,0.01305949338
2016-02-01,0.01511606838
2016-03-01,0.01520635177
2016-04-01,0.01114948507
2016-05-01,0.01363069823
2016-06-01,0.01598345204
2016-07-01,0.01238800437
2016-08-01,0.01290844309
2016-09-01,0.01792242948
2016-10-01,0.01622061572
2016-11-01,-0.003523228525
2016-12-01,0.005993666848
2017-01-01,0.0175335882
2017-02-01,-0.001573859658
2017-03-01,0.009932541221
2017-04-01,0.01319763015
2017-05-01,0.005304568121
2017-06-01,0.005147609604
2017-07-01,0.009223707334
2017-08-01,0.01317210232
2017-09-01,0.001474143812
2017-10-01,0.01445947263
2017-11-01,0.007764429312
2017-12-01,0.00685336378
2018-01-01,0.01492676098
2018-02-01,0.007338512318
2018-03-01,0.007855138527
2018-04-01,0.01107785681
2018-05-01,0.009398751151
2018-06-01,0.0129154942
2018-07-01,0.009486610024
2018-08-01,0.006841538663
2018-09-01,0.01854616469
2018-10-01,0.004310795056
2018-11-01,0.006040325181
2018-12-01,0.009398238229
2019-01-01,0.007370191369
2019-02-01,0.01562724007
2019-03-01,0.006525988105
2019-04-01,0.02058489336
2019-05-01,0.01669649717
2019-06-01,0.01000024197
2019-07-01,0.00790227455
2019-08-01,-0.002534381421
2019-09-01,0.006748009969
2019-10-01,0.01468656153
2019-11-01,0.007537385921
2019-12-01,0.01255469643
2020-01-01,0.01868296008
2020-02-01,0.01027546433
2020-03-01,0.01563476211
2020-04-01,0.01613442242
2020-05-01,0.00752921618
2020-06-01,0.0006461967134
2020-07-01,0.0197500147
2020-08-01,0.004328623179
2020-09-01,0.006717358998
2020-10-01,0.01214857128
2020-11-01,0.008330049941
2020-12-01,0.01308996424
2021-01-01,0.007849951734
2021-02-01,0.01394143067
2021-03-01,0.01491567208
2021-04-01,0.01502876085
2021-05-01,0.00613163283
2021-06-01,0.01286115129
2021-07-01,0.01317699511
2021-08-01,0.01326942614
2021-09-01,0.009874016327
2021-10-01,0.007942138595
2021-11-01,0.007040755136
2021-12-01,0.003311583683
2015-01-01,0.0099779785
2015-02-01,0.01475796404
2015-03-01,0.01279422438
2015-04-01,0.01060801035
2015-05-01,0.01455202332
2015-06-01,0.006059149157
2015-07-01,0.009263061204
2015-08-01,0.01262881124
2015-09-01,0.00927195743
2015-10-01,0.01001845561
2015-11-01,0.01471225459
2015-12-01,0.009512839273
2016-01-01,0.007504946228
2016-02-01,0.01144448076
2016-03-01,0.001943389964
2016-04-01,-0.001060862706
2016-05-01,0.01334275917
2016-06-01,0.01544480863
2016-07-01,0.002751169768
2016-08-01,0.01074225888
2016-09-01,0.02054906332
2016-10-01,0.01553519221
2016-11-01,0.009544908241
2016-12-01,0.01644721345
2017-01-01,0.008903784015
2017-02-01,0.006400393894
2017-03-01,0.0002421391749
2017-04-01,0.006699842342
2017-05-01,0.008346570363
2017-06-01,0.00365095994
2017-07-01,0.0127333858
2017-08-01,0.01621055472
2017-09-01,0.01438300215
2017-10-01,0.003180250777
2017-11-01,0.012570534
2017-12-01,0.01264874935
2018-01-01,0.002045057895
2018-02-01,0.00846125245
2018-03-01,0.003916834502
2018-04-01,0.0184542585
2018-05-01,0.008482718056
2018-06-01,0.00594576703
2018-07-01,0.008718608522
2018-08-01,0.01809053744
2018-09-01,0.006451295585
2018-10-01,0.006945292163
2018-11-01,0.01864915875
2018-12-01,0.01056099403
2019-01-01,0.01849430163
2019-02-01,0.006934223984
2019-03-01,0.009246901525
2019-04-01,0.01318696939
2019-05-01,0.008204696298
2019-06-01,0.004454484133
2019-07-01,0.007611921582
2019-08-01,0.005957045641
2019-09-01,0.006714261632
2019-10-01,0.004768890604
2019-11-01,0.00610384872
2019-12-01,0.01270634675
2020-01-01,0.01020607514
2020-02-01,0.009912999283
2020-03-01,0.01283827004
2020-04-01,3.72E-05
2020-05-01,0.001369469893
2020-06-01,0.01193437835
2020-07-01,0.01170422823
2020-08-01,0.007938175402
2020-09-01,0.01008502496
2020-10-01,0.003905353514
2020-11-01,0.01489152375
2020-12-01,0.01106425174
